Id,SalePrice
1461,119265.13661370837
1462,154986.84146794456
1463,186347.65005345404
1464,191947.81561575277
1465,183353.97312978707
1466,179182.93487838405
1467,174025.8949784708
1468,168221.96927349523
1469,182996.43063442843
1470,124999.48497023164
1471,201062.0567123639
1472,94637.97118532832
1473,99128.02976661103
1474,150098.64055560765
1475,116653.43337578114
1476,370599.048312496
1477,243695.83880438568
1478,298504.52353466814
1479,287029.0514632604
1480,481547.9913533711
1481,320741.2481368289
1482,200939.7901773188
1483,179826.6219162655
1484,168172.81501324708
1485,173375.60880138224
1486,197900.6909441078
1487,320824.7945357408
1488,224287.7539679623
1489,203858.16636186713
1490,219777.69366821207
1491,194158.05589257565
1492,97416.45435702207
1493,182446.23624681323
1494,296124.9392676981
1495,280459.0489445737
1496,232865.7106900685
1497,183294.7090035061
1498,157681.3457327092
1499,158994.55649941182
1500,154969.07528024435
1501,171057.54604060182
1502,157986.44485025873
1503,267362.3085004554
1504,230365.13122251848
1505,221973.15845805017
1506,176735.17318807967
1507,249799.525972544
1508,196262.7038893125
1509,152452.93169318917
1510,145418.81069506984
1511,144349.28686754318
1512,164045.77550550905
1513,143167.958518227
1514,158476.22603553318
1515,184843.3686404466
1516,150523.6966543753
1517,155627.03700635873
1518,132775.25657518258
1519,221982.1641591719
1520,136369.7977634986
1521,138729.8574254937
1522,167603.22505303865
1523,115397.2239141303
1524,122332.66305448473
1525,124693.88738214334
1526,125416.77544684698
1527,109084.80937179759
1528,130595.83932246063
1529,138690.67021349666
1530,166747.68758069281
1531,121288.73268633873
1532,100793.73237697368
1533,139181.0019125894
1534,118139.34565500656
1535,152698.54458461073
1536,114591.48928385474
1537,79491.86545400938
1538,138402.47482879026
1539,196066.4606098469
1540,101168.72918472973
1541,141230.76369875786
1542,136465.71711247365
1543,198341.33559051476
1544,83367.99512159436
1545,101671.8145703248
1546,126909.91777328875
1547,131933.90835386692
1548,126592.06792224823
1549,112763.3898403102
1550,131424.0597196451
1551,113489.94048913191
1552,130745.59282160227
1553,143265.80297071268
1554,113414.12285837406
1555,167349.95089090976
1556,83496.31999672492
1557,106394.49543996603
1558,91986.9695699402
1559,91349.88815194946
1560,133546.8652902681
1561,136858.67256616312
1562,125153.21338899137
1563,120858.24387903637
1564,166249.93636659923
1565,147709.73437691323
1566,233747.4874988862
1567,86014.67155456624
1568,236683.86955869274
1569,137776.57917860278
1570,137361.99359166826
1571,120729.47854747958
1572,149172.6954134886
1573,231144.932284006
1574,127979.00456185373
1575,205533.2924436724
1576,230754.68060904997
1577,193107.57183544373
1578,144431.47252272876
1579,143775.01808932872
1580,190736.25763226853
1581,144153.74823104675
1582,127044.61091241425
1583,311481.1128358197
1584,232174.58638581596
1585,144636.20012951252
1586,76344.23607529694
1587,97498.50310599721
1588,145222.80160317323
1589,108774.24468890877
1590,137121.89444897763
1591,100748.27319902398
1592,119975.7788075785
1593,118310.77723878257
1594,124800.95055209144
1595,119674.17893728506
1596,237510.74823802264
1597,188194.08554588174
1598,189106.68823071453
1599,173576.5080148126
1600,170750.20631565407
1601,66430.22272436574
1602,114479.05106936449
1603,77878.24614094624
1604,273005.60105612845
1605,244927.50115677243
1606,169249.0126809488
1607,172138.81163403706
1608,209478.3228369619
1609,185625.2681717314
1610,151975.2140316834
1611,143866.49903202828
1612,176043.18430178473
1613,175767.97307032117
1614,123179.03141439697
1615,85305.27088524622
1616,72109.0747065154
1617,89946.6330858825
1618,124848.69215912974
1619,139542.22222096843
1620,162385.25840604492
1621,137035.09317122793
1622,140405.7251814217
